,Location,Name,Rooms,Guests,Pets,Wifi,Free_parking,Refrigerator,Kitchen,Smoke_alarm,Cooling,Heating,TV,Bed_lines,Washer,Super_host,Price,Review_count,Total_rate
89,New York,Room in New York,1,2,False,True,True,True,True,True,True,True,True,,True,False,368,7,5.0
90,New York,Room in New York,1,1,False,True,,,True,True,True,,True,,,False,317,10,4.8
91,New York,Room in New York,1,2,False,True,,,True,True,True,True,True,,,False,520,119,4.74
92,New York,Room in New York,1,1,False,True,,True,True,,True,,,True,True,True,647,23,5.0
93,The Bronx,Guesthouse in The Bronx,1,1,,True,,True,True,,True,,True,,,False,263,2,5.0
94,New York,Apartment in New York,1,3,False,True,True,True,True,,True,True,,True,True,True,1213,8,4.88
95,Jersey City,Place to stay in Jersey City,1,2,False,True,True,True,True,,True,True,True,True,True,True,337,0,0.0
96,New York,Apartment in New York,1,2,False,True,,,True,,True,,True,,,False,1191,4,5.0
97,Queens,Place to stay in New York,1,2,False,True,True,True,,,True,True,,True,,True,478,22,5.0
98,Brooklyn,Place to stay in Brooklyn,1,1,False,True,True,True,True,,True,True,True,True,True,True,702,32,4.88
99,Brooklyn,Room in Brooklyn,1,2,,,True,True,True,,,True,,True,,True,388,1,5.0
100,Queens,Room in New York,1,1,False,,,True,,True,True,True,,True,,False,205,21,4.71
101,Queens,Apartment in New York,1,2,False,True,,True,True,,True,True,True,,,False,794,25,4.72
102,New York,Room in New York,1,2,False,True,True,True,True,True,True,True,,,True,False,335,34,4.76
103,Brooklyn,Apartment in Brooklyn,2,3,False,True,True,True,True,,True,True,,True,,True,695,19,4.95
104,Queens,Apartment in New York,2,4,False,True,,True,True,,True,True,True,,,True,582,191,4.56
105,Brooklyn,Room in Brooklyn,1,2,False,True,,True,True,True,True,True,,True,,True,421,17,4.71
106,Brooklyn,Room in Brooklyn,1,2,False,True,True,True,True,True,True,True,,True,,True,412,43,4.86
107,Jersey City,Room in Jersey City,1,2,False,True,True,True,True,True,True,True,True,True,True,False,525,0,0.0
108,New York,Room in New York,1,2,False,True,,,True,True,True,True,True,,,False,520,119,4.74
109,New York,Room in New York,1,1,False,True,,,True,True,True,,True,,,False,317,10,4.8
110,New York,Room in New York,1,1,False,True,,True,True,,True,,,True,True,True,647,23,5.0
111,The Bronx,Guesthouse in The Bronx,1,1,,True,,True,True,,True,,True,,,False,263,2,5.0
112,New York,Apartment in New York,1,3,False,True,True,True,True,,True,True,,True,True,True,1213,8,4.88
113,Jersey City,Place to stay in Jersey City,1,2,False,True,True,True,True,,True,True,True,True,True,True,337,0,0.0
114,New York,Apartment in New York,1,2,False,True,,,True,,True,,True,,,False,1191,4,5.0
115,Queens,Place to stay in New York,1,2,False,True,True,True,,,True,True,,True,,True,478,22,5.0
116,New York,Room in New York,1,2,False,True,True,True,True,True,True,True,,,True,False,335,34,4.76
117,Brooklyn,Place to stay in Brooklyn,1,1,False,True,True,True,True,,True,True,True,True,True,True,702,32,4.88
118,Queens,Room in New York,1,1,True,True,,True,True,True,True,True,True,True,,True,355,69,4.61
119,Brooklyn,Room in Brooklyn,1,2,,,True,True,True,,,True,,True,,True,388,1,5.0
120,Queens,Apartment in New York,1,2,False,True,,True,True,,True,True,True,,,False,794,25,4.72
121,North Bergen,Room in North Bergen,1,1,False,True,,True,True,True,True,,,,,False,334,14,4.86
122,Brooklyn,Apartment in Brooklyn,1,2,False,True,,,True,,True,,True,,,False,395,0,0.0
123,Queens,Room in New York,1,1,False,,,True,,True,True,True,,True,,False,205,21,4.71
124,Queens,Apartment in New York,2,4,False,True,,True,True,,True,True,True,,,True,582,191,4.56
125,Union City,Guest suite in Union City,1,2,True,True,True,,True,,True,True,True,True,,False,635,144,4.67
126,New York,Apartment in New York,1,3,False,True,True,True,True,,True,True,,True,True,True,1213,8,4.88
127,New York,Room in New York,1,2,False,True,,,True,True,True,True,True,,,False,520,119,4.74
128,New York,Room in New York,1,1,False,True,,True,True,,True,,,True,True,True,647,23,5.0
129,New York,Room in New York,1,1,False,True,,,True,True,True,,True,,,False,317,10,4.8
130,New York,Apartment in New York,1,2,False,True,,,True,,True,,True,,,False,1191,4,5.0
131,New York,Room in New York,1,2,False,True,,True,,,True,True,True,,,True,1136,101,4.8
132,New York,Hotel in New York,1,2,True,True,,,,,True,True,True,,,False,1148,1221,4.44
133,Queens,Apartment in New York,1,2,False,True,,True,True,,True,True,True,,,False,794,25,4.72
134,Brooklyn,Place to stay in Brooklyn,1,1,False,True,True,True,True,,True,True,True,True,True,True,702,32,4.88
135,New York,Hotel in New York,1,2,False,True,True,True,,,True,True,,,,False,718,85,4.69
136,New York,Apartment in New York,1,2,True,True,,,,,True,True,True,True,,False,1877,32,4.88
137,New York,Room in New York,1,1,False,True,,,True,,True,,True,,True,True,777,17,4.94
138,New York,Hotel in New York,1,2,True,True,,,,,True,True,True,True,,False,993,34,4.06
139,New York,Place to stay in New York,1,4,True,True,,True,True,,,True,True,,,True,638,3,5.0
140,New York,Apartment in New York,1,3,False,True,,True,True,,True,True,True,,True,False,1070,17,4.65
141,The Bronx,Guesthouse in The Bronx,1,1,,True,,True,True,,True,,True,,,False,263,2,5.0
142,New York,Room in New York,1,2,False,True,True,True,True,True,True,True,,,True,False,335,34,4.76
143,New York,Place to stay in New York,1,2,False,True,True,,True,,True,True,True,,,False,541,0,0.0
144,New York,Room in New York,1,1,False,True,,,True,True,True,,True,,,False,317,10,4.8
145,New York,Room in New York,1,2,False,True,,,True,True,True,True,True,,,False,520,119,4.74
146,New York,Room in New York,1,1,False,True,,True,True,,True,,,True,True,True,647,23,5.0
147,The Bronx,Guesthouse in The Bronx,1,1,,True,,True,True,,True,,True,,,False,263,2,5.0
148,New York,Apartment in New York,1,3,False,True,True,True,True,,True,True,,True,True,True,1213,8,4.88
149,New York,Apartment in New York,1,2,False,True,,,True,,True,,True,,,False,1191,4,5.0
150,Jersey City,Place to stay in Jersey City,1,2,False,True,True,True,True,,True,True,True,True,True,True,337,0,0.0
151,Queens,Place to stay in New York,1,2,False,True,True,True,,,True,True,,True,,True,478,22,5.0
152,Queens,Apartment in New York,1,2,False,True,,True,True,,True,True,True,,,False,794,25,4.72
153,Brooklyn,Place to stay in Brooklyn,1,1,False,True,True,True,True,,True,True,True,True,True,True,702,32,4.88
154,Brooklyn,Room in Brooklyn,1,2,,,True,True,True,,,True,,True,,True,388,1,5.0
155,Queens,Room in New York,1,1,False,,,True,,True,True,True,,True,,False,205,21,4.71
156,New York,Room in New York,1,2,False,True,True,True,True,True,True,True,,,True,False,335,34,4.76
157,Queens,Apartment in New York,2,4,False,True,,True,True,,True,True,True,,,True,582,191,4.56
158,Brooklyn,Apartment in Brooklyn,2,3,False,True,True,True,True,,True,True,,True,,True,695,19,4.95
159,Queens,Room in New York,1,1,True,True,,True,True,True,True,True,True,True,,True,355,69,4.61
160,Brooklyn,Apartment in Brooklyn,1,2,False,True,,,True,,True,,True,,,False,395,0,0.0
161,Brooklyn,Room in Brooklyn,1,2,False,True,,True,True,True,True,True,,True,,True,421,17,4.71
162,New York,Room in New York,1,1,False,True,,,True,True,True,,True,,,False,317,10,4.8
163,New York,Room in New York,1,2,False,True,,,True,True,True,True,True,,,False,520,119,4.74
164,New York,Room in New York,1,1,False,True,,True,True,,True,,,True,True,True,647,23,5.0
165,The Bronx,Guesthouse in The Bronx,1,1,,True,,True,True,,True,,True,,,False,263,2,5.0
166,New York,Apartment in New York,1,3,False,True,True,True,True,,True,True,,True,True,True,1213,8,4.88
167,New York,Apartment in New York,1,2,False,True,,,True,,True,,True,,,False,1191,4,5.0
168,Jersey City,Place to stay in Jersey City,1,2,False,True,True,True,True,,True,True,True,True,True,True,337,0,0.0
169,Queens,Place to stay in New York,1,2,False,True,True,True,,,True,True,,True,,True,478,22,5.0
170,Queens,Apartment in New York,1,2,False,True,,True,True,,True,True,True,,,False,794,25,4.72
171,Brooklyn,Place to stay in Brooklyn,1,1,False,True,True,True,True,,True,True,True,True,True,True,702,32,4.88
172,Brooklyn,Room in Brooklyn,1,2,,,True,True,True,,,True,,True,,True,388,1,5.0
173,Queens,Room in New York,1,1,False,,,True,,True,True,True,,True,,False,205,21,4.71
174,New York,Room in New York,1,2,False,True,True,True,True,True,True,True,,,True,False,335,34,4.76
175,Queens,Apartment in New York,2,4,False,True,,True,True,,True,True,True,,,True,582,191,4.56
176,Brooklyn,Apartment in Brooklyn,2,3,False,True,True,True,True,,True,True,,True,,True,695,19,4.95
177,Queens,Room in New York,1,1,True,True,,True,True,True,True,True,True,True,,True,355,69,4.61
178,Brooklyn,Apartment in Brooklyn,1,2,False,True,,,True,,True,,True,,,False,395,0,0.0
179,Brooklyn,Room in Brooklyn,1,2,False,True,,True,True,True,True,True,,True,,True,421,17,4.71
180,New York,Room in New York,1,1,False,True,,True,True,,True,,,True,True,True,647,23,5.0
181,New York,Room in New York,1,2,False,True,,,True,True,True,True,True,,,False,520,119,4.74
182,New York,Apartment in New York,1,3,False,True,True,True,True,,True,True,,True,True,True,1213,8,4.88
183,New York,Room in New York,1,1,False,True,,,True,True,True,,True,,,False,317,10,4.8
184,New York,Apartment in New York,1,2,False,True,,,True,,True,,True,,,False,1191,4,5.0
185,New York,Room in New York,1,2,False,True,,True,,,True,True,True,,,True,1136,101,4.8
186,Brooklyn,Place to stay in Brooklyn,1,1,False,True,True,True,True,,True,True,True,True,True,True,702,32,4.88
187,New York,Hotel in New York,1,2,True,True,,,,,True,True,True,True,,False,993,34,4.06
188,New York,Apartment in New York,1,3,False,True,,True,True,,True,True,True,,True,False,1070,17,4.65
189,New York,Room in New York,1,1,False,True,,,True,,True,,True,,True,True,777,17,4.94
190,New York,Room in New York,1,2,False,True,True,True,True,True,True,True,,,True,False,335,34,4.76
191,New York,Hotel in New York,1,2,False,True,True,True,,,True,True,,,,False,718,85,4.69
192,New York,Room in New York,1,1,False,True,,,True,True,True,True,,,,False,595,8,4.38
193,New York,Place to stay in New York,1,2,False,True,True,,True,,True,True,True,,,False,541,0,0.0
194,New York,Room in New York,1,1,False,True,True,True,True,True,True,True,True,True,True,True,1104,17,5.0
195,The Bronx,Guesthouse in The Bronx,1,1,,True,,True,True,,True,,True,,,False,263,2,5.0
196,Queens,Apartment in New York,1,2,False,True,,True,True,,True,True,True,,,False,794,25,4.72
197,New York,Apartment in New York,1,2,False,True,True,True,True,,True,True,True,True,True,False,1206,0,0.0
198,New York,Room in New York,1,1,False,True,,True,True,,True,,,True,True,True,647,23,5.0
199,New York,Room in New York,1,2,False,True,,,True,True,True,True,True,,,False,520,119,4.74
200,New York,Apartment in New York,1,3,False,True,True,True,True,,True,True,,True,True,True,1213,8,4.88
201,New York,Room in New York,1,1,False,True,,,True,True,True,,True,,,False,317,10,4.8
202,New York,Apartment in New York,1,2,False,True,,,True,,True,,True,,,False,1191,4,5.0
203,New York,Room in New York,1,2,False,True,,True,,,True,True,True,,,True,1136,101,4.8
204,Brooklyn,Place to stay in Brooklyn,1,1,False,True,True,True,True,,True,True,True,True,True,True,702,32,4.88
205,New York,Hotel in New York,1,2,True,True,,,,,True,True,True,True,,False,993,34,4.06
206,New York,Apartment in New York,1,3,False,True,,True,True,,True,True,True,,True,False,1070,17,4.65
207,New York,Room in New York,1,1,False,True,,,True,,True,,True,,True,True,777,17,4.94
208,New York,Room in New York,1,2,False,True,True,True,True,True,True,True,,,True,False,335,34,4.76
209,New York,Hotel in New York,1,2,False,True,True,True,,,True,True,,,,False,718,85,4.69
210,New York,Room in New York,1,1,False,True,,,True,True,True,True,,,,False,595,8,4.38
211,New York,Place to stay in New York,1,2,False,True,True,,True,,True,True,True,,,False,541,0,0.0
212,New York,Room in New York,1,1,False,True,True,True,True,True,True,True,True,True,True,True,1104,17,5.0
213,The Bronx,Guesthouse in The Bronx,1,1,,True,,True,True,,True,,True,,,False,263,2,5.0
214,Queens,Apartment in New York,1,2,False,True,,True,True,,True,True,True,,,False,794,25,4.72
215,New York,Apartment in New York,1,2,False,True,True,True,True,,True,True,True,True,True,False,1206,0,0.0
216,New York,Room in New York,1,2,False,True,,,True,True,True,True,True,,,False,520,119,4.74
217,New York,Room in New York,1,1,False,True,,,True,True,True,,True,,,False,317,10,4.8
218,New York,Room in New York,1,1,False,True,,True,True,,True,,,True,True,True,647,23,5.0
219,The Bronx,Guesthouse in The Bronx,1,1,,True,,True,True,,True,,True,,,False,263,2,5.0
220,Jersey City,Place to stay in Jersey City,1,2,False,True,True,True,True,,True,True,True,True,True,True,325,0,0.0
221,New York,Apartment in New York,1,3,False,True,True,True,True,,True,True,,True,True,True,1213,8,4.88
222,New York,Apartment in New York,1,2,False,True,,,True,,True,,True,,,False,1191,4,5.0
223,Queens,Place to stay in New York,1,2,False,True,True,True,,,True,True,,True,,True,478,22,5.0
224,New York,Room in New York,1,2,False,True,True,True,True,True,True,True,,,True,False,335,34,4.76
225,Brooklyn,Place to stay in Brooklyn,1,1,False,True,True,True,True,,True,True,True,True,True,True,702,32,4.88
226,Queens,Room in New York,1,1,True,True,,True,True,True,True,True,True,True,,True,355,69,4.61
227,Brooklyn,Room in Brooklyn,1,2,,,True,True,True,,,True,,True,,True,388,1,5.0
228,Queens,Apartment in New York,1,2,False,True,,True,True,,True,True,True,,,False,794,25,4.72
229,North Bergen,Room in North Bergen,1,1,False,True,,True,True,True,True,,,,,False,334,14,4.86
230,Brooklyn,Apartment in Brooklyn,1,2,False,True,,,True,,True,,True,,,False,395,0,0.0
231,Queens,Apartment in New York,2,4,False,True,,True,True,,True,True,True,,,True,582,191,4.56
232,Queens,Room in New York,1,1,False,,,True,,True,True,True,,True,,False,205,21,4.71
233,Union City,Guest suite in Union City,1,2,True,True,True,,True,,True,True,True,True,,False,635,144,4.67
234,New York,Room in New York,1,1,False,True,,,True,True,True,,True,,,False,317,10,4.8
235,New York,Room in New York,1,2,False,True,,,True,True,True,True,True,,,False,520,119,4.74
236,New York,Room in New York,1,1,False,True,,True,True,,True,,,True,True,True,647,23,5.0
237,The Bronx,Guesthouse in The Bronx,1,1,,True,,True,True,,True,,True,,,False,263,2,5.0
238,New York,Apartment in New York,1,3,False,True,True,True,True,,True,True,,True,True,True,1213,8,4.88
239,Jersey City,Place to stay in Jersey City,1,2,False,True,True,True,True,,True,True,True,True,True,True,325,0,0.0
240,New York,Apartment in New York,1,2,False,True,,,True,,True,,True,,,False,1191,4,5.0
241,Queens,Place to stay in New York,1,2,False,True,True,True,,,True,True,,True,,True,478,22,5.0
242,Brooklyn,Place to stay in Brooklyn,1,1,False,True,True,True,True,,True,True,True,True,True,True,702,32,4.88
243,Brooklyn,Room in Brooklyn,1,2,,,True,True,True,,,True,,True,,True,388,1,5.0
244,Queens,Room in New York,1,1,False,,,True,,True,True,True,,True,,False,205,21,4.71
245,Queens,Apartment in New York,1,2,False,True,,True,True,,True,True,True,,,False,794,25,4.72
246,New York,Room in New York,1,2,False,True,True,True,True,True,True,True,,,True,False,335,34,4.76
247,Brooklyn,Apartment in Brooklyn,2,3,False,True,True,True,True,,True,True,,True,,True,695,19,4.95
248,Queens,Apartment in New York,2,4,False,True,,True,True,,True,True,True,,,True,582,191,4.56
249,Brooklyn,Room in Brooklyn,1,2,False,True,,True,True,True,True,True,,True,,True,421,17,4.71
250,Brooklyn,Room in Brooklyn,1,2,False,True,True,True,True,True,True,True,,True,,True,412,43,4.86
251,Jersey City,Room in Jersey City,1,2,False,True,True,True,True,True,True,True,True,True,True,False,525,0,0.0
252,New York,Room in New York,1,1,False,True,,,True,True,True,,True,,,False,317,10,4.8
253,New York,Room in New York,1,2,False,True,,,True,True,True,True,True,,,False,520,119,4.74
254,New York,Room in New York,1,1,False,True,,True,True,,True,,,True,True,True,647,23,5.0
255,The Bronx,Guesthouse in The Bronx,1,1,,True,,True,True,,True,,True,,,False,263,2,5.0
256,New York,Apartment in New York,1,3,False,True,True,True,True,,True,True,,True,True,True,1213,8,4.88
257,Jersey City,Place to stay in Jersey City,1,2,False,True,True,True,True,,True,True,True,True,True,True,325,0,0.0
258,New York,Apartment in New York,1,2,False,True,,,True,,True,,True,,,False,1191,4,5.0
259,Queens,Place to stay in New York,1,2,False,True,True,True,,,True,True,,True,,True,478,22,5.0
260,Queens,Apartment in New York,1,2,False,True,,True,True,,True,True,True,,,False,794,25,4.72
261,Brooklyn,Place to stay in Brooklyn,1,1,False,True,True,True,True,,True,True,True,True,True,True,702,32,4.88
262,Brooklyn,Room in Brooklyn,1,2,,,True,True,True,,,True,,True,,True,388,1,5.0
263,Queens,Room in New York,1,1,False,,,True,,True,True,True,,True,,False,205,21,4.71
264,New York,Room in New York,1,2,False,True,True,True,True,True,True,True,,,True,False,335,34,4.76
265,Queens,Apartment in New York,2,4,False,True,,True,True,,True,True,True,,,True,582,191,4.56
266,Brooklyn,Apartment in Brooklyn,2,3,False,True,True,True,True,,True,True,,True,,True,695,19,4.95
267,Queens,Room in New York,1,1,True,True,,True,True,True,True,True,True,True,,True,355,69,4.61
268,Brooklyn,Apartment in Brooklyn,1,2,False,True,,,True,,True,,True,,,False,395,0,0.0
269,Brooklyn,Room in Brooklyn,1,2,False,True,,True,True,True,True,True,,True,,True,421,17,4.71
