,Location,Name,Rooms,Guests,Pets,Wifi,Free_parking,Refrigerator,Kitchen,Smoke_alarm,Cooling,Heating,TV,Bed_lines,Washer,Super_host,Price,Review_count,Total_rate
95,Boston,Place to stay in Boston,1,2,False,True,,True,True,,True,True,True,True,True,False,627,6,5.0
96,Waltham,Room in Waltham,1,2,False,True,True,True,,True,True,True,True,,True,True,304,18,4.83
97,Boston,Room in Boston,1,2,False,True,True,True,True,True,True,True,,,True,False,478,51,4.71
98,Somerville,Room in Somerville,1,2,False,True,True,,True,True,True,True,True,,True,False,342,37,3.81
99,Boston,Room in Boston,1,2,False,True,True,True,,,True,True,,,,False,346,37,4.32
100,Boston,Apartment in Boston,2,4,True,True,True,True,True,,True,True,True,True,True,False,1465,5,5.0
101,Malden,Condo in Malden,2,4,False,True,True,True,True,,True,True,True,,True,False,799,103,4.79
102,Boston,Apartment in Boston,1,2,False,True,,,True,,True,True,True,,,False,913,0,0.0
103,Boston,Room in Boston,1,1,False,True,True,True,True,True,True,True,,True,True,False,440,42,4.57
104,Boston,Apartment in Boston,3,6,True,True,True,True,True,,True,True,True,True,True,False,1146,3,5.0
105,Melrose,Apartment in Melrose,2,4,False,True,True,True,True,,True,True,True,True,True,False,814,38,4.66
106,Waltham,Room in Waltham,1,2,False,True,True,True,True,,True,True,True,,True,False,399,37,4.81
107,Cambridge,Room in Cambridge,1,1,False,True,True,True,True,True,True,True,True,True,,True,727,36,4.94
108,Medford,Room in Medford,1,2,False,True,True,True,True,True,True,True,True,True,True,True,402,38,4.76
109,Boston,Townhouse in Boston,1,3,False,True,True,True,True,,True,True,True,True,True,True,1059,31,4.81
110,Watertown,Room in Watertown,1,2,False,True,True,True,True,True,True,True,True,True,True,False,369,45,4.78
111,Boston,Room in Boston,1,2,False,True,,True,True,True,True,True,,True,,False,413,49,4.76
112,Boston,Room in Boston,1,2,True,True,True,True,True,,True,True,True,,True,False,366,20,4.4
113,Waltham,Room in Waltham,1,2,False,True,True,True,,True,True,True,True,,True,True,304,18,4.83
114,Boston,Room in Boston,1,2,False,True,True,True,True,True,True,True,,,True,False,478,51,4.71
115,Boston,Place to stay in Boston,1,2,False,True,,True,True,,True,True,True,True,True,False,627,6,5.0
116,Somerville,Room in Somerville,1,2,False,True,True,,True,True,True,True,True,,True,False,342,37,3.81
117,Boston,Room in Boston,1,2,False,True,True,True,,,True,True,,,,False,346,37,4.32
118,Boston,Apartment in Boston,1,2,False,True,,,True,,True,True,True,,,False,913,0,0.0
119,Boston,Room in Boston,1,1,False,True,True,True,True,True,True,True,,True,True,False,440,42,4.57
120,Malden,Condo in Malden,2,4,False,True,True,True,True,,True,True,True,,True,False,799,103,4.79
121,Boston,Apartment in Boston,2,4,True,True,True,True,True,,True,True,True,True,True,False,1465,5,5.0
122,Boston,Apartment in Boston,3,6,True,True,True,True,True,,True,True,True,True,True,False,1146,3,5.0
123,Waltham,Room in Waltham,1,2,False,True,True,True,True,,True,True,True,,True,False,399,37,4.81
124,Melrose,Apartment in Melrose,2,4,False,True,True,True,True,,True,True,True,True,True,False,814,38,4.66
125,Cambridge,Room in Cambridge,1,1,False,True,True,True,True,True,True,True,True,True,,True,727,36,4.94
126,Boston,Townhouse in Boston,1,3,False,True,True,True,True,,True,True,True,True,True,True,1059,31,4.81
127,Medford,Room in Medford,1,2,False,True,True,True,True,True,True,True,True,True,True,True,402,38,4.76
128,Boston,Place to stay in Boston,1,2,False,True,,True,True,,True,True,True,True,True,False,627,6,5.0
129,Boston,Room in Boston,1,2,False,True,,True,True,True,True,True,,True,,False,413,49,4.76
130,Boston,Room in Boston,1,2,True,True,True,True,True,,True,True,True,,True,False,366,20,4.4
131,Watertown,Room in Watertown,1,2,False,True,True,True,True,True,True,True,True,True,True,False,369,45,4.78
132,Boston,Room in Boston,1,2,False,True,True,True,True,True,True,True,,,True,False,478,51,4.71
133,Waltham,Room in Waltham,1,2,False,True,True,True,,True,True,True,True,,True,True,304,18,4.83
134,Somerville,Room in Somerville,1,2,False,True,True,,True,True,True,True,True,,True,False,342,37,3.81
135,Malden,Condo in Malden,2,4,False,True,True,True,True,,True,True,True,,True,False,799,103,4.79
136,Boston,Apartment in Boston,2,4,True,True,True,True,True,,True,True,True,True,True,False,1465,5,5.0
137,Cambridge,Room in Cambridge,1,1,False,True,True,True,True,True,True,True,True,True,,True,727,36,4.94
138,Boston,Apartment in Boston,1,2,False,True,,,True,,True,True,True,,,False,913,0,0.0
139,Melrose,Apartment in Melrose,2,4,False,True,True,True,True,,True,True,True,True,True,False,814,38,4.66
140,Waltham,Room in Waltham,1,2,False,True,True,True,True,,True,True,True,,True,False,399,37,4.81
141,Boston,Room in Boston,1,2,False,True,True,True,,,True,True,,,,False,346,37,4.32
142,Boston,Room in Boston,1,1,False,True,True,True,True,True,True,True,,True,True,False,440,42,4.57
143,Boston,Apartment in Boston,3,6,True,True,True,True,True,,True,True,True,True,True,False,1146,3,5.0
144,Medford,Room in Medford,1,2,False,True,True,True,True,True,True,True,True,True,True,True,402,38,4.76
145,Boston,Townhouse in Boston,1,3,False,True,True,True,True,,True,True,True,True,True,True,1059,31,4.81
146,Boston,Room in Boston,1,2,False,True,,True,True,True,True,True,,True,,False,413,49,4.76
147,Boston,Place to stay in Boston,1,2,False,True,,True,True,,True,True,True,True,True,False,627,6,5.0
148,Boston,Room in Boston,1,2,True,True,True,True,True,,True,True,True,,True,False,366,20,4.4
149,Watertown,Room in Watertown,1,2,False,True,True,True,True,True,True,True,True,True,True,False,369,45,4.78
150,Somerville,Room in Somerville,1,2,False,True,True,,True,True,True,True,True,,True,False,342,37,3.81
151,Waltham,Room in Waltham,1,2,False,True,True,True,,True,True,True,True,,True,True,304,18,4.83
152,Boston,Room in Boston,1,2,False,True,True,True,True,True,True,True,,,True,False,478,51,4.71
153,Boston,Apartment in Boston,1,2,False,True,,,True,,True,True,True,,,False,913,0,0.0
154,Boston,Apartment in Boston,2,4,True,True,True,True,True,,True,True,True,True,True,False,1465,5,5.0
155,Malden,Condo in Malden,2,4,False,True,True,True,True,,True,True,True,,True,False,799,103,4.79
156,Boston,Room in Boston,1,1,False,True,True,True,True,True,True,True,,True,True,False,440,42,4.57
157,Melrose,Apartment in Melrose,2,4,False,True,True,True,True,,True,True,True,True,True,False,814,38,4.66
158,Waltham,Room in Waltham,1,2,False,True,True,True,True,,True,True,True,,True,False,399,37,4.81
159,Boston,Room in Boston,1,2,False,True,True,True,,,True,True,,,,False,346,37,4.32
160,Boston,Room in Boston,1,1,False,True,True,True,True,True,True,,,,True,False,431,7,4.71
161,Cambridge,Room in Cambridge,1,1,False,True,True,True,True,True,True,True,True,True,,True,727,36,4.94
162,Medford,Room in Medford,1,2,False,True,True,True,True,True,True,True,True,True,True,True,402,38,4.76
163,Waltham,Room in Waltham,1,2,False,True,True,True,,True,True,True,True,,True,True,304,18,4.83
164,Boston,Townhouse in Boston,1,3,False,True,True,True,True,,True,True,True,True,True,True,1059,31,4.81
165,Watertown,Room in Watertown,1,2,False,True,True,True,True,True,True,True,True,True,True,False,369,45,4.78
166,Boston,Room in Boston,1,2,False,True,,True,True,True,True,True,,True,,False,413,49,4.76
167,Somerville,Room in Somerville,1,2,False,True,True,,True,True,True,True,True,,True,False,342,37,3.81
168,Boston,Room in Boston,1,2,True,True,True,True,True,,True,True,True,,True,False,366,20,4.4
169,Boston,Place to stay in Boston,1,2,False,True,,True,True,,True,True,True,True,True,False,627,6,5.0
170,Malden,Condo in Malden,2,4,False,True,True,True,True,,True,True,True,,True,False,799,103,4.79
171,Boston,Room in Boston,1,2,False,True,True,True,True,True,True,True,,,True,False,478,51,4.71
172,Boston,Room in Boston,1,2,False,True,True,True,,,True,True,,,,False,346,37,4.32
173,Melrose,Apartment in Melrose,2,4,False,True,True,True,True,,True,True,True,True,True,False,814,38,4.66
174,Waltham,Room in Waltham,1,2,False,True,True,True,True,,True,True,True,,True,False,399,37,4.81
175,Boston,Room in Boston,1,1,False,True,True,True,True,True,True,True,,True,True,False,440,42,4.57
176,Boston,Room in Boston,1,1,False,True,True,True,True,,True,True,True,,,False,340,126,4.71
177,Boston,Apartment in Boston,2,4,True,True,True,True,True,,True,True,True,True,True,False,1465,5,5.0
178,Boston,Room in Boston,1,1,False,True,True,True,True,True,True,,,,True,False,431,7,4.71
179,Everett,Condo in Everett,1,2,True,True,True,True,True,,True,True,True,True,True,True,935,40,4.85
180,Medford,Room in Medford,1,2,False,True,True,True,True,True,True,True,True,True,True,True,402,38,4.76
181,Waltham,Room in Waltham,1,2,False,True,True,True,,True,True,True,True,,True,True,304,18,4.83
182,Boston,Townhouse in Boston,1,3,False,True,True,True,True,,True,True,True,True,True,True,1059,31,4.81
183,Watertown,Room in Watertown,1,2,False,True,True,True,True,True,True,True,True,True,True,False,369,45,4.78
184,Boston,Room in Boston,1,2,False,True,,True,True,True,True,True,,True,,False,413,49,4.76
185,Somerville,Room in Somerville,1,2,False,True,True,,True,True,True,True,True,,True,False,342,37,3.81
186,Boston,Room in Boston,1,2,True,True,True,True,True,,True,True,True,,True,False,366,20,4.4
187,Boston,Place to stay in Boston,1,2,False,True,,True,True,,True,True,True,True,True,False,627,6,5.0
188,Malden,Condo in Malden,2,4,False,True,True,True,True,,True,True,True,,True,False,799,103,4.79
189,Boston,Room in Boston,1,2,False,True,True,True,True,True,True,True,,,True,False,478,51,4.71
190,Boston,Room in Boston,1,2,False,True,True,True,,,True,True,,,,False,346,37,4.32
191,Melrose,Apartment in Melrose,2,4,False,True,True,True,True,,True,True,True,True,True,False,814,38,4.66
192,Waltham,Room in Waltham,1,2,False,True,True,True,True,,True,True,True,,True,False,399,37,4.81
193,Boston,Room in Boston,1,1,False,True,True,True,True,True,True,True,,True,True,False,440,42,4.57
194,Boston,Room in Boston,1,1,False,True,True,True,True,,True,True,True,,,False,340,126,4.71
195,Boston,Apartment in Boston,2,4,True,True,True,True,True,,True,True,True,True,True,False,1465,5,5.0
196,Boston,Room in Boston,1,1,False,True,True,True,True,True,True,,,,True,False,431,7,4.71
197,Everett,Condo in Everett,1,2,True,True,True,True,True,,True,True,True,True,True,True,935,40,4.85
198,Medford,Room in Medford,1,2,False,True,True,True,True,True,True,True,True,True,True,True,402,38,4.76
199,Boston,Townhouse in Boston,1,3,False,True,True,True,True,,True,True,True,True,True,True,1059,31,4.81
200,Watertown,Room in Watertown,1,2,False,True,True,True,True,True,True,True,True,True,True,False,369,45,4.78
201,Boston,Room in Boston,1,2,False,True,,True,True,True,True,True,,True,,False,413,49,4.76
202,Boston,Room in Boston,1,2,True,True,True,True,True,,True,True,True,,True,False,366,20,4.4
203,Waltham,Room in Waltham,1,2,False,True,True,True,,True,True,True,True,,True,True,304,18,4.83
204,Boston,Room in Boston,1,2,False,True,True,True,True,True,True,True,,,True,False,478,51,4.71
205,Boston,Place to stay in Boston,1,2,False,True,,True,True,,True,True,True,True,True,False,627,6,5.0
206,Somerville,Room in Somerville,1,2,False,True,True,,True,True,True,True,True,,True,False,342,37,3.81
207,Boston,Room in Boston,1,2,False,True,True,True,,,True,True,,,,False,346,37,4.32
208,Boston,Apartment in Boston,1,2,False,True,,,True,,True,True,True,,,False,913,0,0.0
209,Boston,Room in Boston,1,1,False,True,True,True,True,True,True,True,,True,True,False,440,42,4.57
210,Malden,Condo in Malden,2,4,False,True,True,True,True,,True,True,True,,True,False,799,103,4.79
211,Boston,Apartment in Boston,2,4,True,True,True,True,True,,True,True,True,True,True,False,1465,5,5.0
212,Boston,Apartment in Boston,3,6,True,True,True,True,True,,True,True,True,True,True,False,1146,3,5.0
213,Waltham,Room in Waltham,1,2,False,True,True,True,True,,True,True,True,,True,False,399,37,4.81
214,Melrose,Apartment in Melrose,2,4,False,True,True,True,True,,True,True,True,True,True,False,814,38,4.66
215,Cambridge,Room in Cambridge,1,1,False,True,True,True,True,True,True,True,True,True,,True,727,36,4.94
216,Medford,Room in Medford,1,2,False,True,True,True,True,True,True,True,True,True,True,True,402,38,4.76
217,Waltham,Room in Waltham,1,2,False,True,True,True,,True,True,True,True,,True,True,304,18,4.83
218,Boston,Townhouse in Boston,1,3,False,True,True,True,True,,True,True,True,True,True,True,1059,31,4.81
219,Watertown,Room in Watertown,1,2,False,True,True,True,True,True,True,True,True,True,True,False,369,45,4.78
220,Boston,Room in Boston,1,2,False,True,,True,True,True,True,True,,True,,False,413,49,4.76
221,Somerville,Room in Somerville,1,2,False,True,True,,True,True,True,True,True,,True,False,342,37,3.81
222,Boston,Room in Boston,1,2,True,True,True,True,True,,True,True,True,,True,False,366,20,4.4
223,Boston,Place to stay in Boston,1,2,False,True,,True,True,,True,True,True,True,True,False,627,6,5.0
224,Malden,Condo in Malden,2,4,False,True,True,True,True,,True,True,True,,True,False,799,103,4.79
225,Boston,Room in Boston,1,2,False,True,True,True,True,True,True,True,,,True,False,478,51,4.71
226,Boston,Room in Boston,1,2,False,True,True,True,,,True,True,,,,False,346,37,4.32
227,Melrose,Apartment in Melrose,2,4,False,True,True,True,True,,True,True,True,True,True,False,814,38,4.66
228,Waltham,Room in Waltham,1,2,False,True,True,True,True,,True,True,True,,True,False,399,37,4.81
229,Boston,Room in Boston,1,1,False,True,True,True,True,True,True,True,,True,True,False,440,42,4.57
230,Boston,Room in Boston,1,1,False,True,True,True,True,,True,True,True,,,False,340,126,4.71
231,Boston,Apartment in Boston,2,4,True,True,True,True,True,,True,True,True,True,True,False,1465,5,5.0
232,Boston,Room in Boston,1,1,False,True,True,True,True,True,True,,,,True,False,431,7,4.71
233,Everett,Condo in Everett,1,2,True,True,True,True,True,,True,True,True,True,True,True,935,40,4.85
234,Medford,Room in Medford,1,2,False,True,True,True,True,True,True,True,True,True,True,True,402,38,4.76
235,Boston,Townhouse in Boston,1,3,False,True,True,True,True,,True,True,True,True,True,True,1059,31,4.81
236,Watertown,Room in Watertown,1,2,False,True,True,True,True,True,True,True,True,True,True,False,369,45,4.78
237,Boston,Room in Boston,1,2,False,True,,True,True,True,True,True,,True,,False,413,49,4.76
238,Boston,Room in Boston,1,2,True,True,True,True,True,,True,True,True,,True,False,366,20,4.4
239,Waltham,Room in Waltham,1,2,False,True,True,True,,True,True,True,True,,True,True,304,18,4.83
240,Boston,Room in Boston,1,2,False,True,True,True,True,True,True,True,,,True,False,478,51,4.71
241,Boston,Place to stay in Boston,1,2,False,True,,True,True,,True,True,True,True,True,False,627,6,5.0
242,Somerville,Room in Somerville,1,2,False,True,True,,True,True,True,True,True,,True,False,342,37,3.81
243,Boston,Room in Boston,1,2,False,True,True,True,,,True,True,,,,False,346,37,4.32
244,Boston,Apartment in Boston,1,2,False,True,,,True,,True,True,True,,,False,913,0,0.0
245,Boston,Room in Boston,1,1,False,True,True,True,True,True,True,True,,True,True,False,440,42,4.57
246,Malden,Condo in Malden,2,4,False,True,True,True,True,,True,True,True,,True,False,799,103,4.79
247,Boston,Apartment in Boston,2,4,True,True,True,True,True,,True,True,True,True,True,False,1465,5,5.0
248,Boston,Apartment in Boston,3,6,True,True,True,True,True,,True,True,True,True,True,False,1146,3,5.0
249,Waltham,Room in Waltham,1,2,False,True,True,True,True,,True,True,True,,True,False,399,37,4.81
250,Melrose,Apartment in Melrose,2,4,False,True,True,True,True,,True,True,True,True,True,False,814,38,4.66
251,Cambridge,Room in Cambridge,1,1,False,True,True,True,True,True,True,True,True,True,,True,727,36,4.94
252,Medford,Room in Medford,1,2,False,True,True,True,True,True,True,True,True,True,True,True,402,38,4.76
253,Boston,Room in Boston,1,2,True,True,True,True,True,,True,True,True,,True,False,366,20,4.4
254,Boston,Townhouse in Boston,1,3,False,True,True,True,True,,True,True,True,True,True,True,1059,31,4.81
255,Boston,Room in Boston,1,2,False,True,,True,True,True,True,True,,True,,False,413,49,4.76
256,Boston,Place to stay in Boston,1,2,False,True,,True,True,,True,True,True,True,True,False,627,6,5.0
257,Watertown,Room in Watertown,1,2,False,True,True,True,True,True,True,True,True,True,True,False,369,45,4.78
258,Somerville,Room in Somerville,1,2,False,True,True,,True,True,True,True,True,,True,False,342,37,3.81
259,Boston,Apartment in Boston,1,2,False,True,,,True,,True,True,True,,,False,913,0,0.0
260,Boston,Room in Boston,1,2,False,True,True,True,True,True,True,True,,,True,False,478,51,4.71
261,Waltham,Room in Waltham,1,2,False,True,True,True,,True,True,True,True,,True,True,304,18,4.83
262,Malden,Condo in Malden,2,4,False,True,True,True,True,,True,True,True,,True,False,799,103,4.79
263,Boston,Room in Boston,1,1,False,True,True,True,True,True,True,True,,True,True,False,440,42,4.57
264,Boston,Room in Boston,1,2,False,True,True,True,,,True,True,,,,False,346,37,4.32
265,Boston,Apartment in Boston,2,4,True,True,True,True,True,,True,True,True,True,True,False,1465,5,5.0
266,Waltham,Room in Waltham,1,2,False,True,True,True,True,,True,True,True,,True,False,399,37,4.81
267,Melrose,Apartment in Melrose,2,4,False,True,True,True,True,,True,True,True,True,True,False,814,38,4.66
268,Boston,Room in Boston,1,1,False,True,True,True,True,True,True,,,,True,False,431,7,4.71
269,Boston,Apartment in Boston,3,6,True,True,True,True,True,,True,True,True,True,True,False,1146,3,5.0
