,Location,Name,Rooms,Guests,Pets,Wifi,Free_parking,Refrigerator,Kitchen,Smoke_alarm,Cooling,Heating,TV,Bed_lines,Washer,Super_host,Price,Review_count,Total_rate
19,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,False,319,46,4.85
20,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,,True,False,312,23,4.61
21,Phoenix,Apartment in Phoenix,2,4,False,True,True,True,True,,True,True,True,,True,True,297,111,4.86
22,Phoenix,Apartment in Phoenix,2,4,True,True,True,True,True,,True,True,True,True,True,True,342,17,4.88
23,Phoenix,Guesthouse in Phoenix,1,2,True,True,True,True,True,,True,True,True,True,,True,271,4,4.75
24,Phoenix,Room in Phoenix,1,1,False,True,True,True,,True,True,True,,True,True,True,163,29,4.97
25,Scottsdale,Resort in Scottsdale,1,4,False,True,True,True,True,,True,True,True,True,,False,292,0,0.0
26,Phoenix,Room in Phoenix,1,1,False,True,True,True,True,True,True,True,True,True,True,True,192,27,5.0
27,Phoenix,Guesthouse in Phoenix,2,4,,True,True,True,True,,True,True,True,True,True,True,342,0,0.0
28,Scottsdale,Condo in Scottsdale,2,2,False,True,True,True,True,,True,True,True,True,,False,327,103,4.72
29,Phoenix,Room in Phoenix,1,2,True,True,True,True,True,True,True,True,True,True,True,True,184,20,4.85
30,Scottsdale,Loft in Scottsdale,2,4,False,True,True,True,True,,True,True,True,True,True,False,336,135,4.71
31,Scottsdale,Apartment in Scottsdale,1,2,False,True,True,True,True,,True,True,True,,,False,278,0,0.0
32,Peoria,Room in Peoria,1,1,False,True,True,True,True,True,True,True,True,True,True,True,151,19,4.84
33,Phoenix,Condo in Phoenix,2,3,False,True,True,True,True,,True,True,True,True,,False,328,10,5.0
34,Scottsdale,Apartment in Scottsdale,1,2,False,True,True,True,True,,True,True,True,True,True,False,324,70,4.59
35,Peoria,Apartment in Peoria,2,4,False,True,True,True,True,,True,True,True,True,True,True,353,10,5.0
36,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,False,319,46,4.85
37,Phoenix,Apartment in Phoenix,2,3,True,True,True,True,True,,True,True,True,True,True,False,285,2,5.0
38,Phoenix,Apartment in Phoenix,2,4,True,True,True,True,True,,True,True,True,True,True,True,342,17,4.88
39,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,,True,False,312,23,4.61
40,Phoenix,Apartment in Phoenix,2,4,False,True,True,True,True,,True,True,True,,True,True,297,111,4.86
41,Phoenix,Room in Phoenix,1,1,False,True,True,True,True,True,True,True,True,True,True,True,192,27,5.0
42,Phoenix,Apartment in Phoenix,2,6,True,True,True,True,True,,True,True,True,True,True,True,370,19,4.95
43,Phoenix,Room in Phoenix,1,2,False,True,True,,,True,True,True,True,True,,False,278,125,4.91
44,Scottsdale,Apartment in Scottsdale,1,2,False,True,True,True,True,,True,True,True,True,True,False,324,70,4.59
45,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,True,368,106,4.98
46,Phoenix,Room in Phoenix,1,1,False,True,True,True,,True,True,True,,True,True,True,163,29,4.97
47,Scottsdale,Loft in Scottsdale,2,4,False,True,True,True,True,,True,True,True,True,True,False,336,135,4.71
48,Phoenix,Room in Phoenix,1,2,True,True,True,True,True,True,True,True,True,True,True,True,184,20,4.85
49,Phoenix,Guesthouse in Phoenix,1,2,True,True,True,True,True,,True,True,True,True,,True,271,4,4.75
50,Phoenix,Guest suite in Phoenix,1,2,True,True,True,True,True,,True,True,True,,True,True,366,5,4.8
51,Phoenix,Condo in Phoenix,1,4,,True,True,True,True,,True,True,True,True,True,True,414,13,5.0
52,Phoenix,Room in Phoenix,1,1,False,True,True,True,True,,True,True,,True,,False,249,8,5.0
53,Phoenix,Guesthouse in Phoenix,2,4,,True,True,True,True,,True,True,True,True,True,True,342,0,0.0
54,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,False,319,46,4.85
55,Phoenix,Apartment in Phoenix,2,4,True,True,True,True,True,,True,True,True,True,True,True,342,17,4.88
56,Phoenix,Apartment in Phoenix,2,3,True,True,True,True,True,,True,True,True,True,True,False,300,3,5.0
57,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,,True,False,312,23,4.61
58,Phoenix,Apartment in Phoenix,2,4,False,True,True,True,True,,True,True,True,,True,True,297,111,4.86
59,Phoenix,Guesthouse in Phoenix,1,2,True,True,True,True,True,,True,True,True,True,,True,271,4,4.75
60,Scottsdale,Apartment in Scottsdale,1,2,False,True,True,True,True,,True,True,True,True,True,False,324,70,4.59
61,Phoenix,Room in Phoenix,1,2,False,True,True,,,True,True,True,True,True,,False,278,125,4.91
62,Phoenix,Apartment in Phoenix,2,6,True,True,True,True,True,,True,True,True,True,True,True,370,19,4.95
63,Scottsdale,Loft in Scottsdale,2,4,False,True,True,True,True,,True,True,True,True,True,False,336,135,4.71
64,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,True,368,106,4.98
65,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,True,412,173,4.94
66,Phoenix,Room in Phoenix,1,1,False,True,True,True,True,True,True,True,True,True,True,True,192,27,5.0
67,Phoenix,Apartment in Phoenix,2,4,False,True,True,True,True,,True,True,True,True,,True,331,31,4.9
68,Phoenix,Condo in Phoenix,2,3,False,True,True,True,True,,True,True,True,True,,False,328,10,5.0
69,Phoenix,Condo in Phoenix,1,2,False,True,True,True,True,,True,True,True,,,False,318,133,4.62
70,Scottsdale,Condo in Scottsdale,2,2,False,True,True,True,True,,True,True,True,True,,False,327,103,4.72
71,Phoenix,Condo in Phoenix,1,4,,True,True,True,True,,True,True,True,True,True,True,414,13,5.0
72,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,False,319,46,4.85
73,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,,True,False,312,23,4.61
74,Phoenix,Apartment in Phoenix,2,4,True,True,True,True,True,,True,True,True,True,True,True,342,17,4.88
75,Phoenix,Apartment in Phoenix,2,3,True,True,True,True,True,,True,True,True,True,True,False,300,3,5.0
76,Phoenix,Apartment in Phoenix,2,4,False,True,True,True,True,,True,True,True,,True,True,297,111,4.86
77,Phoenix,Guesthouse in Phoenix,1,2,True,True,True,True,True,,True,True,True,True,,True,271,4,4.75
78,Phoenix,Room in Phoenix,1,2,False,True,True,,,True,True,True,True,True,,False,278,125,4.91
79,Phoenix,Apartment in Phoenix,2,6,True,True,True,True,True,,True,True,True,True,True,True,370,19,4.95
80,Scottsdale,Loft in Scottsdale,2,4,False,True,True,True,True,,True,True,True,True,True,False,336,135,4.71
81,Scottsdale,Apartment in Scottsdale,1,2,False,True,True,True,True,,True,True,True,True,True,False,324,70,4.59
82,Phoenix,Room in Phoenix,1,1,False,True,True,True,True,True,True,True,True,True,True,True,192,27,5.0
83,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,False,455,3,4.67
84,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,True,368,106,4.98
85,Phoenix,Guesthouse in Phoenix,1,2,False,True,True,True,True,,True,True,True,,,True,271,143,4.95
86,Phoenix,Guesthouse in Phoenix,2,4,,True,True,True,True,,True,True,True,True,True,True,342,0,0.0
87,Phoenix,Condo in Phoenix,1,3,True,True,True,True,True,,True,True,True,True,True,True,364,16,4.94
88,Phoenix,Apartment in Phoenix,2,4,False,True,True,True,True,,True,True,True,True,,True,331,31,4.9
89,Phoenix,Apartment in Phoenix,2,4,False,True,True,True,True,,True,True,True,,True,False,359,26,4.46
90,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,False,319,46,4.85
91,Phoenix,Apartment in Phoenix,2,4,True,True,True,True,True,,True,True,True,True,True,True,342,17,4.88
92,Phoenix,Apartment in Phoenix,2,3,True,True,True,True,True,,True,True,True,True,True,False,300,3,5.0
93,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,,True,False,312,23,4.61
94,Phoenix,Apartment in Phoenix,2,4,False,True,True,True,True,,True,True,True,,True,True,297,111,4.86
95,Phoenix,Guesthouse in Phoenix,1,2,True,True,True,True,True,,True,True,True,True,,True,271,4,4.75
96,Scottsdale,Apartment in Scottsdale,1,2,False,True,True,True,True,,True,True,True,True,True,False,324,70,4.59
97,Phoenix,Room in Phoenix,1,2,False,True,True,,,True,True,True,True,True,,False,278,125,4.91
98,Phoenix,Apartment in Phoenix,2,6,True,True,True,True,True,,True,True,True,True,True,True,370,19,4.95
99,Scottsdale,Loft in Scottsdale,2,4,False,True,True,True,True,,True,True,True,True,True,False,336,135,4.71
100,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,True,368,106,4.98
101,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,True,412,173,4.94
102,Phoenix,Room in Phoenix,1,1,False,True,True,True,True,True,True,True,True,True,True,True,192,27,5.0
103,Phoenix,Apartment in Phoenix,2,4,False,True,True,True,True,,True,True,True,True,,True,331,31,4.9
104,Phoenix,Condo in Phoenix,2,3,False,True,True,True,True,,True,True,True,True,,False,328,10,5.0
105,Phoenix,Condo in Phoenix,1,2,False,True,True,True,True,,True,True,True,,,False,318,133,4.62
106,Scottsdale,Condo in Scottsdale,2,2,False,True,True,True,True,,True,True,True,True,,False,327,103,4.72
107,Phoenix,Condo in Phoenix,1,4,,True,True,True,True,,True,True,True,True,True,True,414,13,5.0
108,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,False,319,46,4.85
109,Phoenix,Apartment in Phoenix,2,3,True,True,True,True,True,,True,True,True,True,True,False,285,2,5.0
110,Phoenix,Apartment in Phoenix,2,4,True,True,True,True,True,,True,True,True,True,True,True,342,17,4.88
111,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,,True,False,312,23,4.61
112,Phoenix,Apartment in Phoenix,2,4,False,True,True,True,True,,True,True,True,,True,True,297,111,4.86
113,Phoenix,Room in Phoenix,1,1,False,True,True,True,True,True,True,True,True,True,True,True,192,27,5.0
114,Phoenix,Apartment in Phoenix,2,6,True,True,True,True,True,,True,True,True,True,True,True,370,19,4.95
115,Phoenix,Room in Phoenix,1,2,False,True,True,,,True,True,True,True,True,,False,278,125,4.91
116,Scottsdale,Apartment in Scottsdale,1,2,False,True,True,True,True,,True,True,True,True,True,False,324,70,4.59
117,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,True,368,106,4.98
118,Phoenix,Room in Phoenix,1,1,False,True,True,True,,True,True,True,,True,True,True,163,29,4.97
119,Scottsdale,Loft in Scottsdale,2,4,False,True,True,True,True,,True,True,True,True,True,False,336,135,4.71
120,Phoenix,Room in Phoenix,1,2,True,True,True,True,True,True,True,True,True,True,True,True,184,20,4.85
121,Phoenix,Guesthouse in Phoenix,1,2,True,True,True,True,True,,True,True,True,True,,True,271,4,4.75
122,Phoenix,Guest suite in Phoenix,1,2,True,True,True,True,True,,True,True,True,,True,True,366,5,4.8
123,Phoenix,Condo in Phoenix,1,4,,True,True,True,True,,True,True,True,True,True,True,414,13,5.0
124,Phoenix,Room in Phoenix,1,1,False,True,True,True,True,,True,True,,True,,False,249,8,5.0
125,Phoenix,Guesthouse in Phoenix,2,4,,True,True,True,True,,True,True,True,True,True,True,342,0,0.0
126,Phoenix,Guesthouse in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,True,412,206,4.94
127,Phoenix,Home in Phoenix,2,4,False,True,True,True,True,,True,True,True,True,True,False,596,1,5.0
128,Peoria,Apartment in Peoria,2,4,False,True,True,True,True,,True,True,True,True,True,True,353,10,5.0
129,New River,Guest suite in New River,2,3,True,True,True,True,True,,True,True,True,True,,True,464,10,5.0
130,New River,Home in New River,3,6,False,True,True,True,True,,True,True,True,True,True,True,580,54,4.98
131,Phoenix,Guest suite in Phoenix,1,4,True,True,True,True,True,,True,True,True,True,,True,545,38,4.89
132,Phoenix,Room in Phoenix,1,2,True,True,True,True,True,,True,True,True,True,True,True,267,82,4.87
133,Phoenix,Guesthouse in Phoenix,2,4,False,True,True,True,True,,True,True,True,True,True,True,636,12,5.0
134,Phoenix,Guest suite in Phoenix,1,3,False,True,True,True,True,,True,True,True,True,,True,292,60,4.92
135,Phoenix,Room in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,True,210,6,5.0
136,Phoenix,Home in Phoenix,3,6,True,True,True,True,True,,True,True,True,True,True,True,843,39,4.97
137,Phoenix,Room in Phoenix,1,2,,True,True,True,True,,True,True,True,True,True,False,267,31,4.71
138,Glendale,Apartment in Glendale,2,4,False,True,True,True,True,,True,True,True,,True,False,528,14,4.86
139,Phoenix,Guest suite in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,True,403,27,4.81
140,Glendale,Home in Glendale,4,9,True,True,True,True,True,,True,True,True,True,True,True,447,17,4.94
141,New River,Home in New River,3,8,False,True,True,True,True,,True,True,True,True,True,False,702,5,4.8
142,Phoenix,Home in Phoenix,3,6,False,True,True,True,True,,True,True,True,True,True,True,521,141,4.91
143,Phoenix,Guesthouse in Phoenix,2,5,False,True,True,True,True,,True,True,True,True,True,True,484,220,4.92
144,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,False,319,46,4.85
145,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,,True,False,312,23,4.61
146,Phoenix,Apartment in Phoenix,2,3,True,True,True,True,True,,True,True,True,True,True,False,300,3,5.0
147,Phoenix,Apartment in Phoenix,2,4,True,True,True,True,True,,True,True,True,True,True,True,342,17,4.88
148,Phoenix,Apartment in Phoenix,2,4,False,True,True,True,True,,True,True,True,,True,True,297,111,4.86
149,Phoenix,Guesthouse in Phoenix,1,2,True,True,True,True,True,,True,True,True,True,,True,271,4,4.75
150,Phoenix,Room in Phoenix,1,2,False,True,True,,,True,True,True,True,True,,False,278,125,4.91
151,Phoenix,Apartment in Phoenix,2,6,True,True,True,True,True,,True,True,True,True,True,True,370,19,4.95
152,Scottsdale,Loft in Scottsdale,2,4,False,True,True,True,True,,True,True,True,True,True,False,336,135,4.71
153,Scottsdale,Apartment in Scottsdale,1,2,False,True,True,True,True,,True,True,True,True,True,False,324,70,4.59
154,Phoenix,Room in Phoenix,1,1,False,True,True,True,True,True,True,True,True,True,True,True,192,27,5.0
155,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,False,455,3,4.67
156,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,True,368,106,4.98
157,Phoenix,Guesthouse in Phoenix,1,2,False,True,True,True,True,,True,True,True,,,True,271,143,4.95
158,Phoenix,Guesthouse in Phoenix,2,4,,True,True,True,True,,True,True,True,True,True,True,342,0,0.0
159,Phoenix,Condo in Phoenix,1,3,True,True,True,True,True,,True,True,True,True,True,True,364,16,4.94
160,Phoenix,Apartment in Phoenix,2,4,False,True,True,True,True,,True,True,True,True,,True,331,31,4.9
161,Phoenix,Apartment in Phoenix,2,4,False,True,True,True,True,,True,True,True,,True,False,359,26,4.46
162,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,False,319,46,4.85
163,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,,True,False,312,23,4.61
164,Phoenix,Apartment in Phoenix,2,3,True,True,True,True,True,,True,True,True,True,True,False,300,3,5.0
165,Phoenix,Apartment in Phoenix,2,4,True,True,True,True,True,,True,True,True,True,True,True,342,17,4.88
166,Phoenix,Apartment in Phoenix,2,4,False,True,True,True,True,,True,True,True,,True,True,297,111,4.86
167,Phoenix,Guesthouse in Phoenix,1,2,True,True,True,True,True,,True,True,True,True,,True,271,4,4.75
168,Scottsdale,Apartment in Scottsdale,1,2,False,True,True,True,True,,True,True,True,,,False,278,0,0.0
169,Phoenix,Room in Phoenix,1,2,False,True,True,,,True,True,True,True,True,,False,278,125,4.91
170,Phoenix,Apartment in Phoenix,2,6,True,True,True,True,True,,True,True,True,True,True,True,370,19,4.95
171,Phoenix,Room in Phoenix,1,1,False,True,True,True,True,True,True,True,True,True,True,True,192,27,5.0
172,Scottsdale,Loft in Scottsdale,2,4,False,True,True,True,True,,True,True,True,True,True,False,336,135,4.71
173,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,True,368,106,4.98
174,Scottsdale,Apartment in Scottsdale,1,2,False,True,True,True,True,,True,True,True,True,True,False,324,70,4.59
175,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,False,455,3,4.67
176,Phoenix,Guesthouse in Phoenix,1,2,False,True,True,True,True,,True,True,True,,,True,271,143,4.95
177,Phoenix,Apartment in Phoenix,2,4,False,True,True,True,True,,True,True,True,True,,True,331,31,4.9
178,Phoenix,Condo in Phoenix,1,3,True,True,True,True,True,,True,True,True,True,True,True,364,16,4.94
179,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,True,421,0,0.0
180,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,False,319,46,4.85
181,Phoenix,Apartment in Phoenix,2,3,True,True,True,True,True,,True,True,True,True,True,False,285,2,5.0
182,Phoenix,Apartment in Phoenix,2,4,True,True,True,True,True,,True,True,True,True,True,True,342,17,4.88
183,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,,True,False,312,23,4.61
184,Phoenix,Apartment in Phoenix,2,4,False,True,True,True,True,,True,True,True,,True,True,297,111,4.86
185,Phoenix,Room in Phoenix,1,1,False,True,True,True,True,True,True,True,True,True,True,True,192,27,5.0
186,Phoenix,Apartment in Phoenix,2,6,True,True,True,True,True,,True,True,True,True,True,True,370,19,4.95
187,Phoenix,Room in Phoenix,1,2,False,True,True,,,True,True,True,True,True,,False,278,125,4.91
188,Scottsdale,Apartment in Scottsdale,1,2,False,True,True,True,True,,True,True,True,True,True,False,324,70,4.59
189,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,True,368,106,4.98
190,Phoenix,Room in Phoenix,1,1,False,True,True,True,,True,True,True,,True,True,True,163,29,4.97
191,Scottsdale,Loft in Scottsdale,2,4,False,True,True,True,True,,True,True,True,True,True,False,336,135,4.71
192,Phoenix,Room in Phoenix,1,2,True,True,True,True,True,True,True,True,True,True,True,True,184,20,4.85
193,Phoenix,Guesthouse in Phoenix,1,2,True,True,True,True,True,,True,True,True,True,,True,271,4,4.75
194,Phoenix,Guest suite in Phoenix,1,2,True,True,True,True,True,,True,True,True,,True,True,366,5,4.8
195,Phoenix,Condo in Phoenix,1,4,,True,True,True,True,,True,True,True,True,True,True,414,13,5.0
196,Phoenix,Guesthouse in Phoenix,2,4,,True,True,True,True,,True,True,True,True,True,True,342,0,0.0
197,Phoenix,Room in Phoenix,1,1,False,True,True,True,True,,True,True,,True,,False,249,8,5.0
198,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,False,319,46,4.85
199,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,,True,False,312,23,4.61
200,Phoenix,Apartment in Phoenix,2,3,True,True,True,True,True,,True,True,True,True,True,False,300,3,5.0
201,Phoenix,Apartment in Phoenix,2,4,True,True,True,True,True,,True,True,True,True,True,True,342,17,4.88
202,Phoenix,Apartment in Phoenix,2,4,False,True,True,True,True,,True,True,True,,True,True,297,111,4.86
203,Phoenix,Guesthouse in Phoenix,1,2,True,True,True,True,True,,True,True,True,True,,True,271,4,4.75
204,Phoenix,Room in Phoenix,1,2,False,True,True,,,True,True,True,True,True,,False,278,125,4.91
205,Phoenix,Apartment in Phoenix,2,6,True,True,True,True,True,,True,True,True,True,True,True,370,19,4.95
206,Scottsdale,Loft in Scottsdale,2,4,False,True,True,True,True,,True,True,True,True,True,False,336,135,4.71
207,Scottsdale,Apartment in Scottsdale,1,2,False,True,True,True,True,,True,True,True,True,True,False,324,70,4.59
208,Phoenix,Room in Phoenix,1,1,False,True,True,True,True,True,True,True,True,True,True,True,192,27,5.0
209,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,False,455,3,4.67
210,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,True,368,106,4.98
211,Phoenix,Guesthouse in Phoenix,1,2,False,True,True,True,True,,True,True,True,,,True,271,143,4.95
212,Phoenix,Guesthouse in Phoenix,2,4,,True,True,True,True,,True,True,True,True,True,True,342,0,0.0
213,Phoenix,Condo in Phoenix,1,3,True,True,True,True,True,,True,True,True,True,True,True,364,16,4.94
214,Phoenix,Apartment in Phoenix,2,4,False,True,True,True,True,,True,True,True,True,,True,331,31,4.9
215,Phoenix,Apartment in Phoenix,2,4,False,True,True,True,True,,True,True,True,,True,False,359,26,4.46
216,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,False,319,46,4.85
217,Phoenix,Apartment in Phoenix,2,3,True,True,True,True,True,,True,True,True,True,True,False,285,2,5.0
218,Phoenix,Apartment in Phoenix,2,4,True,True,True,True,True,,True,True,True,True,True,True,342,17,4.88
219,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,,True,False,312,23,4.61
220,Phoenix,Apartment in Phoenix,2,4,False,True,True,True,True,,True,True,True,,True,True,297,111,4.86
221,Phoenix,Room in Phoenix,1,1,False,True,True,True,True,True,True,True,True,True,True,True,192,27,5.0
222,Phoenix,Apartment in Phoenix,2,6,True,True,True,True,True,,True,True,True,True,True,True,370,19,4.95
223,Phoenix,Room in Phoenix,1,2,False,True,True,,,True,True,True,True,True,,False,278,125,4.91
224,Scottsdale,Apartment in Scottsdale,1,2,False,True,True,True,True,,True,True,True,True,True,False,324,70,4.59
225,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,True,368,106,4.98
226,Phoenix,Room in Phoenix,1,1,False,True,True,True,,True,True,True,,True,True,True,163,29,4.97
227,Scottsdale,Loft in Scottsdale,2,4,False,True,True,True,True,,True,True,True,True,True,False,336,135,4.71
228,Phoenix,Room in Phoenix,1,2,True,True,True,True,True,True,True,True,True,True,True,True,184,20,4.85
229,Phoenix,Guesthouse in Phoenix,1,2,True,True,True,True,True,,True,True,True,True,,True,271,4,4.75
230,Phoenix,Guest suite in Phoenix,1,2,True,True,True,True,True,,True,True,True,,True,True,366,5,4.8
231,Phoenix,Condo in Phoenix,1,4,,True,True,True,True,,True,True,True,True,True,True,414,13,5.0
232,Phoenix,Guesthouse in Phoenix,2,4,,True,True,True,True,,True,True,True,True,True,True,342,0,0.0
233,Phoenix,Room in Phoenix,1,1,False,True,True,True,True,,True,True,,True,,False,249,8,5.0
234,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,False,319,46,4.85
235,Phoenix,Apartment in Phoenix,2,3,True,True,True,True,True,,True,True,True,True,True,False,285,2,5.0
236,Phoenix,Apartment in Phoenix,2,4,True,True,True,True,True,,True,True,True,True,True,True,342,17,4.88
237,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,,True,False,312,23,4.61
238,Phoenix,Apartment in Phoenix,2,4,False,True,True,True,True,,True,True,True,,True,True,297,111,4.86
239,Phoenix,Room in Phoenix,1,1,False,True,True,True,True,True,True,True,True,True,True,True,192,27,5.0
240,Phoenix,Apartment in Phoenix,2,6,True,True,True,True,True,,True,True,True,True,True,True,370,19,4.95
241,Phoenix,Room in Phoenix,1,2,False,True,True,,,True,True,True,True,True,,False,278,125,4.91
242,Scottsdale,Apartment in Scottsdale,1,2,False,True,True,True,True,,True,True,True,True,True,False,324,70,4.59
243,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,True,368,106,4.98
244,Phoenix,Room in Phoenix,1,1,False,True,True,True,,True,True,True,,True,True,True,163,29,4.97
245,Scottsdale,Loft in Scottsdale,2,4,False,True,True,True,True,,True,True,True,True,True,False,336,135,4.71
246,Phoenix,Room in Phoenix,1,2,True,True,True,True,True,True,True,True,True,True,True,True,184,20,4.85
247,Phoenix,Guesthouse in Phoenix,1,2,True,True,True,True,True,,True,True,True,True,,True,271,4,4.75
248,Phoenix,Guest suite in Phoenix,1,2,True,True,True,True,True,,True,True,True,,True,True,366,5,4.8
249,Phoenix,Condo in Phoenix,1,4,,True,True,True,True,,True,True,True,True,True,True,414,13,5.0
250,Phoenix,Guesthouse in Phoenix,2,4,,True,True,True,True,,True,True,True,True,True,True,342,0,0.0
251,Phoenix,Room in Phoenix,1,1,False,True,True,True,True,,True,True,,True,,False,249,8,5.0
252,Phoenix,Apartment in Phoenix,2,3,True,True,True,True,True,,True,True,True,True,True,False,285,2,5.0
253,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,True,True,False,319,46,4.85
254,Phoenix,Apartment in Phoenix,1,2,False,True,True,True,True,,True,True,True,,True,False,312,23,4.61
255,Phoenix,Apartment in Phoenix,2,4,False,True,True,True,True,,True,True,True,,True,True,297,111,4.86
256,Phoenix,Apartment in Phoenix,2,4,True,True,True,True,True,,True,True,True,True,True,True,342,17,4.88
257,Phoenix,Guesthouse in Phoenix,1,2,True,True,True,True,True,,True,True,True,True,,True,271,4,4.75
