,Location,Name,Rooms,Guests,Pets,Wifi,Free_parking,Refrigerator,Kitchen,Smoke_alarm,Cooling,Heating,TV,Bed_lines,Washer,Super_host,Price,Review_count,Total_rate
171,Seattle,Loft in Seattle,1,4,False,True,True,True,,,,True,True,True,True,False,873,303,4.72
172,Seattle,Apartment in Seattle,1,3,False,True,True,True,True,,,True,,True,True,False,790,185,4.68
173,Seattle,Guesthouse in Seattle,1,2,True,True,True,True,True,,True,True,True,True,,True,709,85,4.98
174,Seattle,Apartment in Seattle,2,4,False,True,True,,True,,True,,True,,True,False,653,0,0.0
175,Bellevue,Guesthouse in Bellevue,1,2,False,True,True,True,True,,True,True,True,True,True,False,597,0,0.0
176,Seattle,Guest suite in Seattle,1,3,False,True,True,True,True,,True,True,True,True,True,True,584,131,4.84
177,Seattle,Room in Seattle,1,2,False,True,True,True,True,,True,True,,True,True,True,833,40,5.0
178,Seattle,Room in Seattle,1,2,,True,True,True,True,True,,True,,True,True,True,534,12,4.92
179,Lake Forest Park,Room in Lake Forest Park,1,1,False,True,True,True,True,,,True,,,True,False,265,6,4.83
180,Seattle,Apartment in Seattle,1,4,False,True,True,True,True,,True,True,True,,True,False,630,48,4.77
181,Federal Way,Apartment in Federal Way,2,4,False,True,True,True,True,,True,True,True,True,True,False,682,0,0.0
182,Seattle,Room in Seattle,1,2,False,True,True,,,True,True,True,True,True,True,True,394,166,4.95
183,Seattle,Home in Seattle,1,4,False,True,True,True,True,,,True,True,True,True,True,503,85,4.92
184,Seattle,Guest suite in Seattle,2,4,False,True,True,,,,,True,True,True,,False,674,49,4.78
185,Seattle,Guest suite in Seattle,1,3,False,True,True,True,True,,True,True,True,True,True,True,584,131,4.84
186,Bellevue,Guesthouse in Bellevue,1,2,False,True,True,True,True,,True,True,True,True,True,False,597,0,0.0
187,Seattle,Apartment in Seattle,2,4,False,True,True,,True,,True,,True,,True,False,653,0,0.0
188,Seattle,Guesthouse in Seattle,1,2,True,True,True,True,True,,True,True,True,True,,True,709,85,4.98
189,Seattle,Apartment in Seattle,2,4,True,True,True,True,True,,,True,True,True,True,False,1118,105,4.64
190,Seattle,Place to stay in Seattle,1,3,False,True,True,,True,,,True,True,,,False,450,0,0.0
191,Shoreline,Guesthouse in Shoreline,1,2,False,True,True,True,True,,True,True,True,True,True,True,740,88,4.89
192,Kent,Guest suite in Kent,1,3,False,True,True,True,True,,,True,True,True,True,False,506,9,4.56
193,Seattle,Room in Seattle,1,2,,True,True,True,True,True,,True,,True,True,True,534,12,4.92
194,Seattle,Guest suite in Seattle,2,4,False,True,True,,,,True,True,True,True,,False,616,24,4.75
195,Seattle,Apartment in Seattle,1,2,False,True,,True,True,,,True,True,,True,False,1113,77,4.53
196,Seattle,Loft in Seattle,1,4,False,True,True,True,,,,True,True,True,True,False,873,303,4.72
197,Des Moines,Apartment in Des Moines,2,4,False,True,True,True,True,,,True,True,True,True,False,689,62,4.58
198,Seattle,Room in Seattle,1,2,False,True,True,,,True,True,True,True,True,True,True,394,166,4.95
199,Seattle,Apartment in Seattle,1,4,False,True,True,True,True,,True,True,True,,True,False,630,48,4.77
200,Seattle,Apartment in Seattle,2,4,True,True,True,True,True,,,True,True,True,True,False,1118,105,4.64
201,Federal Way,Apartment in Federal Way,2,4,False,True,True,True,True,,True,True,True,True,True,False,682,0,0.0
202,Seattle,Guest suite in Seattle,2,4,False,True,True,,,,,True,True,True,,False,674,49,4.78
203,Seattle,Home in Seattle,1,4,False,True,True,True,True,,,True,True,True,True,True,503,85,4.92
204,Seattle,Apartment in Seattle,2,4,False,True,True,,True,,True,,True,,True,False,653,0,0.0
205,Seattle,Condo in Seattle,2,4,False,True,True,True,True,,True,True,True,True,True,True,1235,83,4.81
206,Seattle,Room in Seattle,1,2,,True,True,True,True,True,,True,,True,True,True,534,12,4.92
207,Seattle,Apartment in Seattle,1,2,False,True,,True,True,,,True,True,,True,False,1113,77,4.53
208,Seattle,Loft in Seattle,1,4,False,True,True,True,,,,True,True,True,True,False,873,303,4.72
209,Seattle,Guest suite in Seattle,1,3,False,True,True,True,True,,True,True,True,True,True,True,584,131,4.84
210,Seattle,Guesthouse in Seattle,1,2,True,True,True,True,True,,True,True,True,True,,True,709,85,4.98
211,Seattle,Condo in Seattle,1,2,False,True,,True,True,,True,True,True,True,True,False,1213,0,0.0
212,Bellevue,Guesthouse in Bellevue,1,2,False,True,True,True,True,,True,True,True,True,True,False,597,0,0.0
213,Seattle,Apartment in Seattle,1,3,False,True,True,True,True,,,True,,True,True,False,790,185,4.68
214,Seattle,Room in Seattle,1,2,False,True,True,True,True,,True,True,,True,True,True,833,40,5.0
215,Lake Forest Park,Room in Lake Forest Park,1,1,False,True,True,True,True,,,True,,,True,False,265,6,4.83
216,Seattle,Apartment in Seattle,1,4,False,True,True,True,True,,True,True,True,,True,False,630,48,4.77
217,Seattle,Room in Seattle,1,2,False,True,True,,,True,True,True,True,True,True,True,394,166,4.95
218,Seattle,Apartment in Seattle,2,4,True,True,True,True,True,,,True,True,True,True,False,1118,105,4.64
219,Federal Way,Apartment in Federal Way,2,4,False,True,True,True,True,,True,True,True,True,True,False,682,0,0.0
220,Seattle,Condo in Seattle,1,2,False,True,,True,True,,True,True,True,True,True,False,1213,0,0.0
221,Seattle,Guest suite in Seattle,2,4,False,True,True,,,,,True,True,True,,False,674,49,4.78
222,Seattle,Condo in Seattle,2,4,False,True,True,True,True,,True,True,True,True,True,True,1235,83,4.81
223,Seattle,Home in Seattle,1,4,False,True,True,True,True,,,True,True,True,True,True,503,85,4.92
224,Seattle,Apartment in Seattle,1,2,False,True,,True,True,,,True,True,,True,False,1113,77,4.53
225,Seattle,Loft in Seattle,1,4,False,True,True,True,,,,True,True,True,True,False,873,303,4.72
226,Seattle,Apartment in Seattle,1,3,False,True,True,True,True,,,True,,True,True,False,790,185,4.68
227,Seattle,Guesthouse in Seattle,1,2,True,True,True,True,True,,True,True,True,True,,True,709,85,4.98
228,Seattle,Apartment in Seattle,2,4,False,True,True,,True,,True,,True,,True,False,653,0,0.0
229,Bellevue,Guesthouse in Bellevue,1,2,False,True,True,True,True,,True,True,True,True,True,False,597,0,0.0
230,Seattle,Guest suite in Seattle,1,3,False,True,True,True,True,,True,True,True,True,True,True,584,131,4.84
231,Seattle,Room in Seattle,1,2,False,True,True,True,True,,True,True,,True,True,True,833,40,5.0
232,Seattle,Room in Seattle,1,2,,True,True,True,True,True,,True,,True,True,True,534,12,4.92
233,Lake Forest Park,Room in Lake Forest Park,1,1,False,True,True,True,True,,,True,,,True,False,265,6,4.83
234,Seattle,Apartment in Seattle,1,4,False,True,True,True,True,,True,True,True,,True,False,630,48,4.77
235,Federal Way,Apartment in Federal Way,2,4,False,True,True,True,True,,True,True,True,True,True,False,682,0,0.0
236,Seattle,Home in Seattle,1,4,False,True,True,True,True,,,True,True,True,True,True,503,85,4.92
237,Seattle,Room in Seattle,1,2,False,True,True,,,True,True,True,True,True,True,True,394,166,4.95
238,Seattle,Guest suite in Seattle,2,4,False,True,True,,,,,True,True,True,,False,674,49,4.78
239,Bellevue,Guesthouse in Bellevue,1,2,False,True,True,True,True,,True,True,True,True,True,False,597,0,0.0
240,Seattle,Guest suite in Seattle,1,3,False,True,True,True,True,,True,True,True,True,True,True,584,131,4.84
241,Seattle,Guesthouse in Seattle,1,2,True,True,True,True,True,,True,True,True,True,,True,709,85,4.98
242,Seattle,Apartment in Seattle,2,4,True,True,True,True,True,,,True,True,True,True,False,1118,105,4.64
243,Seattle,Apartment in Seattle,2,4,False,True,True,,True,,True,,True,,True,False,653,0,0.0
244,Shoreline,Guesthouse in Shoreline,1,2,False,True,True,True,True,,True,True,True,True,True,True,740,88,4.89
245,Seattle,Apartment in Seattle,1,2,False,True,,True,True,,,True,True,,True,False,1113,77,4.53
246,Seattle,Place to stay in Seattle,1,3,False,True,True,,True,,,True,True,,,False,450,0,0.0
247,Seattle,Loft in Seattle,1,4,False,True,True,True,,,,True,True,True,True,False,873,303,4.72
248,Kent,Guest suite in Kent,1,3,False,True,True,True,True,,,True,True,True,True,False,506,9,4.56
249,Seattle,Guest suite in Seattle,1,2,False,True,True,True,,,True,True,True,True,,True,724,190,4.88
250,Edmonds,Condo in Edmonds,2,4,False,True,True,True,True,,,True,True,True,True,False,742,0,0.0
251,Des Moines,Apartment in Des Moines,2,4,False,True,True,True,True,,,True,True,True,True,False,689,62,4.58
252,Seattle,Apartment in Seattle,1,4,False,True,True,True,True,,True,True,True,,True,False,630,48,4.77
253,Seattle,Room in Seattle,1,2,False,True,True,,,True,True,True,True,True,True,True,394,166,4.95
254,Seattle,Apartment in Seattle,2,4,True,True,True,True,True,,,True,True,True,True,False,1118,105,4.64
255,Federal Way,Apartment in Federal Way,2,4,False,True,True,True,True,,True,True,True,True,True,False,682,0,0.0
256,Seattle,Condo in Seattle,1,2,False,True,,True,True,,True,True,True,True,True,False,1213,0,0.0
257,Seattle,Guest suite in Seattle,2,4,False,True,True,,,,,True,True,True,,False,674,49,4.78
258,Seattle,Condo in Seattle,2,4,False,True,True,True,True,,True,True,True,True,True,True,1235,83,4.81
259,Seattle,Home in Seattle,1,4,False,True,True,True,True,,,True,True,True,True,True,503,85,4.92
260,Seattle,Apartment in Seattle,1,2,False,True,,True,True,,,True,True,,True,False,1113,77,4.53
261,Seattle,Loft in Seattle,1,4,False,True,True,True,,,,True,True,True,True,False,873,303,4.72
262,Seattle,Apartment in Seattle,1,3,False,True,True,True,True,,,True,,True,True,False,790,185,4.68
263,Seattle,Guesthouse in Seattle,1,2,True,True,True,True,True,,True,True,True,True,,True,709,85,4.98
264,Seattle,Apartment in Seattle,2,4,False,True,True,,True,,True,,True,,True,False,653,0,0.0
265,Bellevue,Guesthouse in Bellevue,1,2,False,True,True,True,True,,True,True,True,True,True,False,597,0,0.0
266,Seattle,Guest suite in Seattle,1,3,False,True,True,True,True,,True,True,True,True,True,True,584,131,4.84
267,Seattle,Room in Seattle,1,2,False,True,True,True,True,,True,True,,True,True,True,833,40,5.0
268,Seattle,Room in Seattle,1,2,,True,True,True,True,True,,True,,True,True,True,534,12,4.92
269,Lake Forest Park,Room in Lake Forest Park,1,1,False,True,True,True,True,,,True,,,True,False,265,6,4.83
